FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,REPORT_PERIOD,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,PARENT_COMPANY_LEGAL_ID,CURRENT_DATE
"9630","הכשרה חברה לביטוח בע""מ מסלול לבני 50-60","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","166.23","0.62","3.54","-1.14","3.21","5.27","32.21","1.73","5.74","6.96","1.92","0.52","84.20","72.36","71.50","38.72","520042177","12/29/2024 12:00:00 AM"
"9630","הכשרה חברה לביטוח בע""מ מסלול לבני 50-60","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","167.58","0.62","3.54","1.41","4.66","6.66","35.65","2.17","6.29","6.96","2.16","0.59","84.40","68.32","69.05","41.76","520042177","12/29/2024 12:00:00 AM"
"9630","הכשרה חברה לביטוח בע""מ מסלול לבני 50-60","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","169.58","0.62","3.54","1.19","5.91","7.18","34.86","2.34","6.16","6.93","2.28","0.61","84.60","76.06","77.83","41.92","520042177","12/29/2024 12:00:00 AM"
"9630","הכשרה חברה לביטוח בע""מ מסלול לבני 50-60","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","170.27","0.62","3.54","0.69","6.64","8.38","34.73","2.72","6.14","6.93","2.16","0.60","84.50","76.59","77.13","40.58","520042177","12/29/2024 12:00:00 AM"
"9630","הכשרה חברה לביטוח בע""מ מסלול לבני 50-60","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","169.74","0.62","3.54","0.20","6.85","8.70","35.51","2.82","6.27","6.93","","0.61","84.70","75.64","74.28","40","520042177","12/29/2024 12:00:00 AM"
"9630","הכשרה חברה לביטוח בע""מ מסלול לבני 50-60","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","175.71","0.62","3.54","1.61","8.57","11.52","36.84","3.70","6.47","6.93","2.04","0.65","84.70","77.60","77.90","41.68","520042177","12/29/2024 12:00:00 AM"
"9630","הכשרה חברה לביטוח בע""מ מסלול לבני 50-60","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","174.94","0.62","3.54","0.08","8.66","9.95","35.04","3.21","6.19","6.93","1.80","0.60","84.80","76.11","76.70","40.80","520042177","12/29/2024 12:00:00 AM"
"9630","הכשרה חברה לביטוח בע""מ מסלול לבני 50-60","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","177.37","0.62","3.54","1.92","10.75","11.51","34.39","3.70","6.09","6.89","1.56","0.64","84.50","78.03","78.65","42.71","520042177","12/29/2024 12:00:00 AM"
"9631","הכשרה חברה לביטוח בע""מ לבני  60 ומעלה","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","123.43","0.68","2.70","0.47","0.47","8.46","28.27","2.74","5.11","5.23","2.04","0.56","84.90","32.75","38.03","18.88","520042177","12/29/2024 12:00:00 AM"
"9631","הכשרה חברה לביטוח בע""מ לבני  60 ומעלה","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","121.60","0.68","2.70","1.13","1.61","8.96","28.35","2.90","5.12","5.23","1.80","0.58","84.80","31.28","36.74","19.60","520042177","12/29/2024 12:00:00 AM"
"9631","הכשרה חברה לביטוח בע""מ לבני  60 ומעלה","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","122.41","0.68","2.70","1.35","2.98","7.17","29.29","2.34","5.27","5.27","1.80","0.63","84.70","29.98","35.96","21.83","520042177","12/29/2024 12:00:00 AM"
"9631","הכשרה חברה לביטוח בע""מ לבני  60 ומעלה","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","120.69","0.68","2.70","-0.59","2.37","5.70","27.21","1.87","4.93","5.27","1.92","0.53","84.40","29.67","35.02","20.37","520042177","12/29/2024 12:00:00 AM"
"9631","הכשרה חברה לביטוח בע""מ לבני  60 ומעלה","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","120.38","0.68","2.70","0.84","3.23","6.51","29.05","2.12","5.23","5.23","1.92","0.58","84.40","27.41","33.46","22.40","520042177","12/29/2024 12:00:00 AM"
"9631","הכשרה חברה לביטוח בע""מ לבני  60 ומעלה","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","118.98","0.68","2.70","0.72","3.97","6.67","28.24","2.18","5.10","5.23","2.04","0.57","84.20","31.81","37.19","23.79","520042177","12/29/2024 12:00:00 AM"
"9631","הכשרה חברה לביטוח בע""מ לבני  60 ומעלה","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","118.82","0.68","2.70","0.69","4.69","7.24","28.08","2.36","5.07","5.23","1.92","0.57","84.10","32.04","37.03","23.84","520042177","12/29/2024 12:00:00 AM"
"9631","הכשרה חברה לביטוח בע""מ לבני  60 ומעלה","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","118.65","0.68","2.70","-0.05","4.64","7.32","28.01","2.38","5.06","5.23","","0.57","84.30","31.59","34.88","23.35","520042177","12/29/2024 12:00:00 AM"
"9631","הכשרה חברה לביטוח בע""מ לבני  60 ומעלה","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","118.73","0.68","2.70","1.18","5.87","9.49","28.82","3.07","5.20","5.23","1.68","0.58","83.80","32.39","36.37","24.16","520042177","12/29/2024 12:00:00 AM"
"9631","הכשרה חברה לביטוח בע""מ לבני  60 ומעלה","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","119.02","0.68","2.70","0.11","5.99","8.59","27.65","2.79","5","5.23","1.56","0.53","83.90","31.75","35.86","23.80","520042177","12/29/2024 12:00:00 AM"
"9631","הכשרה חברה לביטוח בע""מ לבני  60 ומעלה","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","120.23","0.68","2.70","1.35","7.42","9.35","26.60","3.02","4.83","5.20","1.20","0.55","83.60","32.52","36.57","24.65","520042177","12/29/2024 12:00:00 AM"
"9636","איילון מסלול לבני 50 ומטה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","290.16","0.54","3.01","-0.02","-0.02","12.35","28.50","3.96","5.14","8.21","0.60","0.42","77.90","144.96","127.84","67.50","520030677","12/29/2024 12:00:00 AM"
"9636","איילון מסלול לבני 50 ומטה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","294.99","0.54","3.01","2.66","2.64","14.59","30.49","4.64","5.47","8.24","0.72","0.50","77.60","150.97","128.54","69.67","520030677","12/29/2024 12:00:00 AM"
"9636","איילון מסלול לבני 50 ומטה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","299.36","0.54","3.01","2.56","5.27","15.62","32.94","4.96","5.86","8.31","0.72","0.58","77.80","156.12","133.24","72.10","520030677","12/29/2024 12:00:00 AM"
"9636","איילון מסלול לבני 50 ומטה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","291.19","0.54","3.01","-1.54","3.65","12.10","28.80","3.88","5.19","8.35","0.72","0.46","77.30","150.84","130.42","68.04","520030677","12/29/2024 12:00:00 AM"
"9636","איילון מסלול לבני 50 ומטה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","292.70","0.54","3.01","1.71","5.42","12.32","33.06","3.95","5.88","8.31","1.08","0.54","77.20","154.84","133.69","71.01","520030677","12/29/2024 12:00:00 AM"
"9636","איילון מסלול לבני 50 ומטה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","289.57","0.54","3.01","0.22","5.65","11.94","30.62","3.83","5.49","8.28","1.08","0.50","76.80","152.33","136.09","73.35","520030677","12/29/2024 12:00:00 AM"
"9636","איילון מסלול לבני 50 ומטה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","289.68","0.54","3.01","1.13","6.84","13","31.26","4.16","5.59","8.28","0.96","0.52","76.80","152.04","134.36","72.23","520030677","12/29/2024 12:00:00 AM"
"9636","איילון מסלול לבני 50 ומטה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","290.43","0.54","3.01","1.57","8.52","12.61","34.38","4.04","6.09","8.28","","0.53","76.70","150.15","125.21","72.71","520030677","12/29/2024 12:00:00 AM"
"9636","איילון מסלול לבני 50 ומטה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","290.75","0.54","3.01","1.50","10.15","14.51","35.21","4.62","6.22","8.28","1.20","0.61","76.50","151.41","126.40","74.02","520030677","12/29/2024 12:00:00 AM"
"9636","איילון מסלול לבני 50 ומטה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","288.95","0.54","3.01","0.79","11.02","12.93","34.45","4.14","6.10","8.28","1.20","0.61","76.10","149.97","125.25","70.60","520030677","12/29/2024 12:00:00 AM"
"9636","איילון מסלול לבני 50 ומטה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","292.60","0.54","3.01","2.26","13.53","15.26","36.07","4.85","6.35","8.31","1.32","0.67","76","152.60","126.63","65","520030677","12/29/2024 12:00:00 AM"
"9659","כלל חברה לביטוח בע""מ מסלול לבני 50 ומטה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","4243.79","0.63","2.24","-0.05","-0.05","12.98","35.01","4.15","6.19","8.80","1.08","0.47","73.70","2156.98","2467.85","1049.90","520024647","12/29/2024 12:00:00 AM"
"9659","כלל חברה לביטוח בע""מ מסלול לבני 50 ומטה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","4296.54","0.63","2.24","2.52","2.47","14.10","36.41","4.49","6.41","8.83","0.96","0.54","73.90","2249.21","2509.85","1076.47","520024647","12/29/2024 12:00:00 AM"
"9659","כלל חברה לביטוח בע""מ מסלול לבני 50 ומטה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","4339.64","0.63","2.24","2.53","5.06","15","38.59","4.77","6.74","8.90","0.96","0.60","73.60","2303.52","2608.60","1103.23","520024647","12/29/2024 12:00:00 AM"
"9659","כלל חברה לביטוח בע""מ מסלול לבני 50 ומטה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","4218.11","0.63","2.24","-1.61","3.37","11.12","33.75","3.58","5.99","8.94","0.96","0.49","72.90","2195.47","2542.31","1028.90","520024647","12/29/2024 12:00:00 AM"
"9659","כלל חברה לביטוח בע""מ מסלול לבני 50 ומטה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","4202.97","0.63","2.24","1.25","4.66","10.28","37.89","3.32","6.64","8.87","1.08","0.54","72.70","2264.36","2600.12","1048.46","520024647","12/29/2024 12:00:00 AM"
"9659","כלל חברה לביטוח בע""מ מסלול לבני 50 ומטה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","4156.17","0.63","2.24","0.62","5.31","10.71","35.53","3.45","6.27","8.83","1.20","0.52","72.20","2196.23","2650.49","1049.14","520024647","12/29/2024 12:00:00 AM"
"9659","כלל חברה לביטוח בע""מ מסלול לבני 50 ומטה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","4129.03","0.63","2.24","1.44","6.83","12.59","36.42","4.03","6.41","8.83","0.96","0.55","72.40","2257.43","2599.10","1006.25","520024647","12/29/2024 12:00:00 AM"
"9659","כלל חברה לביטוח בע""מ מסלול לבני 50 ומטה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","4098.16","0.63","2.24","1.35","8.27","11.86","39.05","3.81","6.82","8.83","","0.55","72.10","2254.08","2508.64","1014.15","520024647","12/29/2024 12:00:00 AM"
"9659","כלל חברה לביטוח בע""מ מסלול לבני 50 ומטה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","4085.96","0.63","2.24","1.47","9.86","14.12","39.70","4.50","6.92","8.83","0.96","0.62","71.80","2244.25","2474.37","1055.40","520024647","12/29/2024 12:00:00 AM"
"9659","כלל חברה לביטוח בע""מ מסלול לבני 50 ומטה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","4050.41","0.63","2.24","0.51","10.42","11.37","37.96","3.65","6.65","8.83","0.96","0.60","71.70","2212.36","2463.21","971.47","520024647","12/29/2024 12:00:00 AM"
"9659","כלל חברה לביטוח בע""מ מסלול לבני 50 ומטה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","4070.03","0.63","2.24","2.28","12.94","13.81","39.65","4.41","6.91","8.83","1.08","0.66","72","2326.51","2543.89","962.93","520024647","12/29/2024 12:00:00 AM"
"9660","כלל חברה לביטוח בע""מ מסלול לבני 50 עד 60","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","2104.36","0.68","2.47","-0.03","-0.03","10.39","28.74","3.35","5.18","7.69","0.72","0.42","79.80","921.22","926.35","521.46","520024647","12/29/2024 12:00:00 AM"
"9660","כלל חברה לביטוח בע""מ מסלול לבני 50 עד 60","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","2151.84","0.68","2.47","2.25","2.22","11.84","29.99","3.80","5.39","7.72","0.72","0.49","79.70","977.10","971.08","531.41","520024647","12/29/2024 12:00:00 AM"
"9660","כלל חברה לביטוח בע""מ מסלול לבני 50 עד 60","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","2218.96","0.68","2.47","2.44","4.71","12.94","31.96","4.14","5.70","7.76","0.60","0.56","79.70","1026.16","1020.15","562.12","520024647","12/29/2024 12:00:00 AM"
"9660","כלל חברה לביטוח בע""מ מסלול לבני 50 עד 60","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","2188.06","0.68","2.47","-1.50","3.14","9.63","27.91","3.11","5.05","7.79","0.72","0.44","79","982.96","1022.23","539.34","520024647","12/29/2024 12:00:00 AM"
"9660","כלל חברה לביטוח בע""מ מסלול לבני 50 עד 60","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","2216.72","0.68","2.47","0.89","4.06","8.65","30.64","2.80","5.49","7.76","0.72","0.48","78.80","1033.09","1064.21","552.20","520024647","12/29/2024 12:00:00 AM"
"9660","כלל חברה לביטוח בע""מ מסלול לבני 50 עד 60","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","2240.08","0.68","2.47","0.67","4.76","9.17","28.96","2.97","5.22","7.76","0.84","0.46","79.30","1317.15","1218.86","579.96","520024647","12/29/2024 12:00:00 AM"
"9660","כלל חברה לביטוח בע""מ מסלול לבני 50 עד 60","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","11089.56","0.68","2.47","1.30","6.12","10.90","29.58","3.51","5.32","7.76","0.72","0.49","73.60","5196.04","5624.22","2713.36","520024647","12/29/2024 12:00:00 AM"
"9660","כלל חברה לביטוח בע""מ מסלול לבני 50 עד 60","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","11071.98","0.68","2.47","1.23","7.43","10.30","31.58","3.32","5.64","7.76","","0.49","73.40","5138.43","5371.37","2724.28","520024647","12/29/2024 12:00:00 AM"
"9660","כלל חברה לביטוח בע""מ מסלול לבני 50 עד 60","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","11114.50","0.68","2.47","1.31","8.83","12.40","32.18","3.97","5.74","7.76","0.60","0.56","73.30","5286.04","5356.90","2869.82","520024647","12/29/2024 12:00:00 AM"
"9660","כלל חברה לביטוח בע""מ מסלול לבני 50 עד 60","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","11102.61","0.68","2.47","0.59","9.47","10.29","30.93","3.32","5.54","7.76","0.72","0.55","72.90","5246.56","5461.30","2681.20","520024647","12/29/2024 12:00:00 AM"
"9660","כלל חברה לביטוח בע""מ מסלול לבני 50 עד 60","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","11212.64","0.68","2.47","2.07","11.74","12.65","32.71","4.05","5.82","7.79","0.84","0.61","73.20","5548.97","5678.34","2654.44","520024647","12/29/2024 12:00:00 AM"
"9661","כלל חברה לביטוח בע""מ מסלול לבני 60 ומעלה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","2033.75","0.60","2.81","-0.06","-0.06","7.23","21.29","2.35","3.94","5.92","0.48","0.33","77.20","516.22","742.20","352.10","520024647","12/29/2024 12:00:00 AM"
"9661","כלל חברה לביטוח בע""מ מסלול לבני 60 ומעלה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","2056.62","0.60","2.81","1.36","1.30","8.08","21.64","2.62","4","5.92","0.48","0.36","77.20","551.88","776.96","354.52","520024647","12/29/2024 12:00:00 AM"
"9661","כלל חברה לביטוח בע""מ מסלול לבני 60 ומעלה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","2074.89","0.60","2.81","1.56","2.88","8.54","22.47","2.77","4.14","5.96","0.36","0.42","76.90","574.24","802.04","367.40","520024647","12/29/2024 12:00:00 AM"
"9661","כלל חברה לביטוח בע""מ מסלול לבני 60 ומעלה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","2050.38","0.60","2.81","-1.03","1.82","6.27","19.81","2.05","3.68","5.96","0.48","0.30","76.40","550.35","823.75","354.34","520024647","12/29/2024 12:00:00 AM"
"9661","כלל חברה לביטוח בע""מ מסלול לבני 60 ומעלה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","2051.54","0.60","2.81","0.59","2.42","5.47","21.26","1.79","3.93","5.96","0.48","0.33","76.10","572.12","838.45","360.18","520024647","12/29/2024 12:00:00 AM"
"9661","כלל חברה לביטוח בע""מ מסלול לבני 60 ומעלה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","2043.69","0.60","2.81","0.38","2.81","5.68","19.99","1.86","3.71","5.92","0.60","0.30","76","560.61","842.94","360.06","520024647","12/29/2024 12:00:00 AM"
"9661","כלל חברה לביטוח בע""מ מסלול לבני 60 ומעלה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","2050.32","0.60","2.81","1.20","4.04","7.03","20.35","2.29","3.77","5.96","0.48","0.33","76.20","569.21","827.62","351.82","520024647","12/29/2024 12:00:00 AM"
"9661","כלל חברה לביטוח בע""מ מסלול לבני 60 ומעלה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","2072.69","0.60","2.81","1.31","5.41","7.06","21.85","2.30","4.03","5.96","","0.33","76","591.75","779.29","362.44","520024647","12/29/2024 12:00:00 AM"
"9661","כלל חברה לביטוח בע""מ מסלול לבני 60 ומעלה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","2087.90","0.60","2.81","0.95","6.41","8.41","22.20","2.73","4.09","5.96","0.48","0.41","75.70","606.69","811.02","377.36","520024647","12/29/2024 12:00:00 AM"
"9661","כלל חברה לביטוח בע""מ מסלול לבני 60 ומעלה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","2098.71","0.60","2.81","0.46","6.90","7.08","21.44","2.31","3.96","5.96","0.48","0.39","75.20","607.28","852.45","355.96","520024647","12/29/2024 12:00:00 AM"
"9661","כלל חברה לביטוח בע""מ מסלול לבני 60 ומעלה","14","כלל חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","2129.11","0.60","2.81","1.68","8.69","8.64","22.88","2.80","4.21","5.99","0.48","0.46","75.40","646.90","887.10","352.60","520024647","12/29/2024 12:00:00 AM"
"9670","איילון מסלול לבני 50 עד 60","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","83.82","0.55","3.07","0","0","10","24.07","3.23","4.41","7.21","0.36","0.38","83.30","38.06","31.61","19.26","520030677","12/29/2024 12:00:00 AM"
"9670","איילון מסלול לבני 50 עד 60","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","85.80","0.55","3.07","2.25","2.25","12.14","25.60","3.89","4.66","7.27","0.36","0.45","82.10","39.90","32.08","19.89","520030677","12/29/2024 12:00:00 AM"
"9670","איילון מסלול לבני 50 עד 60","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","89.42","0.55","3.07","2.38","4.68","13.09","27.57","4.19","4.99","7.31","0.36","0.53","82.80","41.82","33.78","21.04","520030677","12/29/2024 12:00:00 AM"
"9670","איילון מסלול לבני 50 עד 60","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","88.75","0.55","3.07","-1.32","3.30","10.29","24.14","3.32","4.42","7.34","0.48","0.41","82.50","40.33","32.30","20.48","520030677","12/29/2024 12:00:00 AM"
"9670","איילון מסלול לבני 50 עד 60","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","90.10","0.55","3.07","1.43","4.78","10.48","27.47","3.38","4.97","7.31","0.60","0.48","82.60","41.62","33.25","21.45","520030677","12/29/2024 12:00:00 AM"
"9670","איילון מסלול לבני 50 עד 60","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","90.67","0.55","3.07","0.26","5.05","10.11","25.53","3.26","4.65","7.31","0.72","0.44","82.50","41.96","33.97","22.18","520030677","12/29/2024 12:00:00 AM"
"9670","איילון מסלול לבני 50 עד 60","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","91.29","0.55","3.07","1.07","6.18","11.11","26.02","3.57","4.73","7.31","0.60","0.46","82.40","43.37","35.05","22.57","520030677","12/29/2024 12:00:00 AM"
"9670","איילון מסלול לבני 50 עד 60","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","93.83","0.55","3.07","1.38","7.64","10.75","28.23","3.46","5.10","7.31","","0.47","82.60","43.90","33.19","22.61","520030677","12/29/2024 12:00:00 AM"
"9670","איילון מסלול לבני 50 עד 60","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","97.21","0.55","3.07","1.35","9.09","12.50","28.92","4","5.21","7.31","0.60","0.55","83","44.93","34.38","23.42","520030677","12/29/2024 12:00:00 AM"
"9670","איילון מסלול לבני 50 עד 60","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","97.44","0.55","3.07","0.67","9.82","11.13","28.21","3.58","5.10","7.31","0.72","0.54","82.70","45.21","34.59","22.93","520030677","12/29/2024 12:00:00 AM"
"9670","איילון מסלול לבני 50 עד 60","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","98.21","0.55","3.07","2.07","12.10","13.34","29.94","4.26","5.38","7.34","0.84","0.61","82.40","46.58","36.16","21.82","520030677","12/29/2024 12:00:00 AM"
"9671","איילון מסלול לבני 60 ומעלה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","57.66","0.62","3.21","0.02","0.02","6.83","17.62","2.23","3.30","5.72","0","0.26","84.10","13.38","14.41","10.37","520030677","12/29/2024 12:00:00 AM"
"9671","איילון מסלול לבני 60 ומעלה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202402","58.82","0.62","3.21","1.37","1.39","8.23","18.20","2.67","3.40","5.75","0","0.31","83.50","14.85","15.18","10.52","520030677","12/29/2024 12:00:00 AM"
"9671","איילון מסלול לבני 60 ומעלה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202403","58.79","0.62","3.21","1.56","2.97","8.57","19.11","2.78","3.56","5.75","0","0.36","83.40","15.52","16.09","10.84","520030677","12/29/2024 12:00:00 AM"
"9671","איילון מסלול לבני 60 ומעלה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202404","56.63","0.62","3.21","-0.94","2","6.58","16.75","2.15","3.15","5.79","0","0.25","82.80","14.43","14.98","10.37","520030677","12/29/2024 12:00:00 AM"
"9671","איילון מסלול לבני 60 ומעלה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202405","57.28","0.62","3.21","0.71","2.73","6.15","18.48","2.01","3.45","5.75","0.12","0.29","82.90","14.85","15.32","10.77","520030677","12/29/2024 12:00:00 AM"
"9671","איילון מסלול לבני 60 ומעלה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202406","56.87","0.62","3.21","0.20","2.93","5.93","17.15","1.94","3.22","5.75","0.12","0.25","82.40","14.78","15.67","11.07","520030677","12/29/2024 12:00:00 AM"
"9671","איילון מסלול לבני 60 ומעלה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202407","57.26","0.62","3.21","0.97","3.93","6.65","17.36","2.17","3.25","5.75","0.12","0.27","82.60","14.99","15.77","11.23","520030677","12/29/2024 12:00:00 AM"
"9671","איילון מסלול לבני 60 ומעלה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202408","57.71","0.62","3.21","1.25","5.23","6.54","18.95","2.13","3.53","5.75","","0.27","82.60","14.76","14.46","11.19","520030677","12/29/2024 12:00:00 AM"
"9671","איילון מסלול לבני 60 ומעלה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202409","57.01","0.62","3.21","1.06","6.35","7.70","19.44","2.50","3.62","5.79","0.12","0.36","82.10","14.71","14.69","10.43","520030677","12/29/2024 12:00:00 AM"
"9671","איילון מסלול לבני 60 ומעלה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202410","60.12","0.62","3.21","0.51","6.89","6.94","18.94","2.26","3.53","5.75","0.12","0.35","82.80","14.78","14.89","10.23","520030677","12/29/2024 12:00:00 AM"
"9671","איילון מסלול לבני 60 ומעלה","46","איילון חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202411","62.45","0.62","3.21","1.69","8.70","8.47","20.32","2.75","3.77","5.79","0.24","0.42","83.10","15.66","15.88","9.49","520030677","12/29/2024 12:00:00 AM"
"9719","הכשרה חברה לביטוח בע""מ - מנוהל באמצעות מיטב ניהול תיקים בע""מ - כללי","35","הכשרה חברה לביטוח בע""מ","פוליסות שהונפקו החל משנת 2004","202401","2434.36","0.85","0","0.80","0.80","14.31","33.78","4.56","5.99","6.65","2.16","0.64","95.60","950.51","749.93","518.30","520042177","12/29/2024 12:00:00 AM"
